DATE,OPEN,HIGH,LOW,CLOSE
29-09-2005,1.829643,1.878214,1.814643,1.869286
30-09-2005,1.868929,1.916071,1.852857,1.914643
03-10-2005,1.934286,1.947857,1.917143,1.944286
04-10-2005,1.9625,1.976786,1.915714,1.919643
05-10-2005,1.940357,1.941429,1.883929,1.885
06-10-2005,1.9,1.910357,1.816786,1.846429
07-10-2005,1.847143,1.854643,1.805357,1.832143
10-10-2005,1.848571,1.853929,1.795714,1.798929
11-10-2005,1.829643,1.8525,1.8,1.8425
12-10-2005,1.7375,1.796429,1.709643,1.758929
13-10-2005,1.765714,1.926786,1.759643,1.919286
14-10-2005,1.929643,1.941071,1.885357,1.928571
17-10-2005,1.927857,1.936786,1.881429,1.908571
18-10-2005,1.901786,1.926786,1.864286,1.864643
19-10-2005,1.859643,1.962857,1.828929,1.962143
20-10-2005,1.945357,2.017857,1.941071,2.005
21-10-2005,2.03,2.035,1.977143,1.987857
24-10-2005,1.973214,2.028214,1.9675,2.028214
25-10-2005,2.014286,2.030357,1.988929,2.003571
26-10-2005,2.01,2.055714,1.997143,2.036786
27-10-2005,2.035357,2.036071,1.978929,1.978929
28-10-2005,2.001429,2.015357,1.934643,1.945357
31-10-2005,1.971429,2.070714,1.955357,2.056786
01-11-2005,2.044286,2.076429,2.031071,2.053571
02-11-2005,2.061429,2.142857,2.057143,2.141071
03-11-2005,2.152143,2.225714,2.145357,2.208929
04-11-2005,2.155357,2.187143,2.129286,2.183929
07-11-2005,2.173214,2.2025,2.147857,2.151071
08-11-2005,2.141071,2.156429,2.110714,2.139286
09-11-2005,2.142857,2.186071,2.142857,2.146786
10-11-2005,2.165714,2.185714,2.1075,2.185
11-11-2005,2.197857,2.218214,2.190714,2.197857
14-11-2005,2.197857,2.213571,2.175357,2.194643
15-11-2005,2.2,2.252857,2.195,2.224286
16-11-2005,2.255357,2.323571,2.253214,2.319643
17-11-2005,2.3425,2.352857,2.294643,2.304286
18-11-2005,2.3325,2.336786,2.298929,2.305714
21-11-2005,2.315,2.328214,2.275714,2.32
22-11-2005,2.315714,2.384286,2.304286,2.375714
23-11-2005,2.388571,2.427857,2.381786,2.396786
25-11-2005,2.416429,2.483571,2.410714,2.476429
28-11-2005,2.525714,2.538214,2.466786,2.487857
29-11-2005,2.499643,2.510714,2.405357,2.432143
30-11-2005,2.443929,2.458929,2.411429,2.422143
01-12-2005,2.4625,2.561786,2.4575,2.557143
02-12-2005,2.581071,2.597857,2.525,2.593929
05-12-2005,2.569643,2.590357,2.553214,2.565
06-12-2005,2.640357,2.6725,2.619643,2.644643
07-12-2005,2.651071,2.659286,2.611429,2.641071
08-12-2005,2.614286,2.648929,2.592857,2.645714
09-12-2005,2.650357,2.663929,2.619643,2.654643
12-12-2005,2.673929,2.691071,2.662857,2.675357
13-12-2005,2.673214,2.695,2.650357,2.677857
14-12-2005,2.590357,2.617857,2.509643,2.571786
15-12-2005,2.595714,2.602143,2.548214,2.577857
16-12-2005,2.576429,2.582143,2.537857,2.539643
19-12-2005,2.539643,2.592857,2.537143,2.549286
20-12-2005,2.558214,2.585,2.54,2.575357
21-12-2005,2.592857,2.628929,2.590714,2.625
22-12-2005,2.639643,2.660357,2.628571,2.643571
23-12-2005,2.648929,2.652143,2.617857,2.619643
27-12-2005,2.642857,2.685,2.641071,2.651071
28-12-2005,2.659643,2.67,2.618571,2.6275
29-12-2005,2.635,2.636429,2.550714,2.551786
30-12-2005,2.5325,2.586786,2.512143,2.5675
03-01-2006,2.585,2.669643,2.580357,2.669643
04-01-2006,2.683214,2.713571,2.660714,2.6775
05-01-2006,2.6725,2.675,2.633929,2.656429
06-01-2006,2.6875,2.739286,2.6625,2.725
09-01-2006,2.740357,2.757143,2.705,2.716071
10-01-2006,2.723214,2.924643,2.708214,2.887857
11-01-2006,2.994286,3.028571,2.949643,2.996429
12-01-2006,3.034643,3.085714,2.986429,3.010357
13-01-2006,3.035357,3.071786,3.021429,3.056786
17-01-2006,3.060714,3.085,2.995357,3.025357
18-01-2006,2.967143,3.001786,2.923214,2.946071
19-01-2006,2.901786,2.916429,2.812143,2.822857
20-01-2006,2.831429,2.858571,2.708214,2.7175
23-01-2006,2.717857,2.841429,2.714286,2.773929
24-01-2006,2.812857,2.836429,2.706071,2.715714
25-01-2006,2.763929,2.767857,2.616071,2.65
26-01-2006,2.661786,2.693929,2.568929,2.583214
27-01-2006,2.605357,2.628571,2.539286,2.5725
30-01-2006,2.541786,2.735714,2.531071,2.678571
31-01-2006,2.696429,2.726429,2.633929,2.696786
01-02-2006,2.676786,2.730714,2.665714,2.693571
02-02-2006,2.682143,2.691429,2.573214,2.575
03-02-2006,2.58,2.599643,2.537143,2.566071
06-02-2006,2.572143,2.589643,2.383571,2.403571
07-02-2006,2.438214,2.481429,2.381429,2.414286
08-02-2006,2.446071,2.467143,2.357143,2.4575
09-02-2006,2.467857,2.4725,2.304643,2.319643
10-02-2006,2.327857,2.416786,2.246429,2.403929
13-02-2006,2.379643,2.383929,2.308571,2.311071
14-02-2006,2.325,2.432143,2.321429,2.415714
15-02-2006,2.398571,2.486429,2.383929,2.472143
16-02-2006,2.496786,2.536071,2.481429,2.520357
17-02-2006,2.510714,2.531786,2.486071,2.510357
21-02-2006,2.521071,2.528571,2.452857,2.467143
22-02-2006,2.464286,2.559643,2.428571,2.547143
23-02-2006,2.563929,2.607143,2.551071,2.5625
24-02-2006,2.576429,2.603214,2.542857,2.552143
27-02-2006,2.571071,2.575714,2.523214,2.535357
28-02-2006,2.556429,2.585714,2.432143,2.446071
01-03-2006,2.458571,2.481786,2.429286,2.467857
02-03-2006,2.463929,2.499643,2.4525,2.486071
03-03-2006,2.478571,2.496786,2.411786,2.418571
06-03-2006,2.4175,2.418571,2.319286,2.338571
07-03-2006,2.348571,2.389286,2.324286,2.368214
08-03-2006,2.3675,2.4,2.333929,2.345
09-03-2006,2.356429,2.373929,2.278929,2.283214
10-03-2006,2.2875,2.303214,2.230357,2.256786
13-03-2006,2.323214,2.367143,2.313929,2.345714
14-03-2006,2.348929,2.404286,2.339286,2.404286
15-03-2006,2.418214,2.43,2.34,2.365357
16-03-2006,2.3875,2.389286,2.296429,2.296786
17-03-2006,2.3125,2.340714,2.289643,2.309286
20-03-2006,2.329286,2.337857,2.281071,2.285357
21-03-2006,2.2075,2.297857,2.1925,2.2075
22-03-2006,2.22,2.258929,2.188214,2.2025
23-03-2006,2.207857,2.210714,2.128929,2.148571
24-03-2006,2.151786,2.176429,2.108214,2.141429
27-03-2006,2.155357,2.192143,2.121429,2.125357
28-03-2006,2.129643,2.147857,2.080357,2.096786
29-03-2006,2.111786,2.232857,2.059643,2.226071
30-03-2006,2.243571,2.260714,2.1975,2.241071
31-03-2006,2.258929,2.271786,2.222857,2.24
03-04-2006,2.273929,2.29,2.236071,2.2375
04-04-2006,2.217857,2.222143,2.180357,2.184643
05-04-2006,2.311071,2.400357,2.291071,2.400357
06-04-2006,2.439286,2.573214,2.435714,2.544286
07-04-2006,2.533214,2.543214,2.445357,2.4925
10-04-2006,2.510357,2.533214,2.444643,2.4525
11-04-2006,2.463929,2.475,2.395357,2.428214
12-04-2006,2.428929,2.434643,2.367857,2.3825
13-04-2006,2.369286,2.408571,2.350357,2.373929
17-04-2006,2.375357,2.387143,2.298214,2.314643
18-04-2006,2.322857,2.373929,2.313929,2.365
19-04-2006,2.386429,2.392857,2.338214,2.344643
20-04-2006,2.4825,2.5,2.364286,2.415357
21-04-2006,2.435357,2.451429,2.373929,2.394286
24-04-2006,2.3875,2.39,2.339286,2.348214
25-04-2006,2.355714,2.378214,2.341429,2.363214
26-04-2006,2.380357,2.438571,2.371429,2.433929
27-04-2006,2.418929,2.495,2.405357,2.477143
28-04-2006,2.477857,2.546429,2.471429,2.513929
01-05-2006,2.5275,2.555,2.47,2.485714
02-05-2006,2.505357,2.570714,2.503929,2.557857
03-05-2006,2.565357,2.569643,2.506429,2.540714
04-05-2006,2.543571,2.603214,2.516429,2.540357
05-05-2006,2.566429,2.580357,2.541071,2.5675
08-05-2006,2.606786,2.635714,2.561429,2.5675
09-05-2006,2.565,2.591429,2.522143,2.536786
10-05-2006,2.546071,2.5475,2.486071,2.521429
11-05-2006,2.528214,2.53,2.4125,2.433929
12-05-2006,2.423214,2.453214,2.387857,2.417857
15-05-2006,2.406071,2.442143,2.397143,2.421071
16-05-2006,2.432143,2.4375,2.3125,2.320714
17-05-2006,2.311071,2.346429,2.288214,2.330714
18-05-2006,2.345714,2.366429,2.254286,2.256429
19-05-2006,2.259286,2.317143,2.243571,2.303929
22-05-2006,2.281071,2.285357,2.241786,2.263571
23-05-2006,2.316429,2.328214,2.25,2.255357
24-05-2006,2.249643,2.273214,2.198571,2.262143
25-05-2006,2.295,2.301786,2.260357,2.2975
26-05-2006,2.296786,2.305714,2.255,2.269643
30-05-2006,2.260357,2.260714,2.186429,2.186429
31-05-2006,2.205714,2.206786,2.096071,2.134643
01-06-2006,2.1375,2.224286,2.125714,2.220357
02-06-2006,2.249643,2.253571,2.174286,2.202143
05-06-2006,2.183929,2.183929,2.141786,2.142857
06-06-2006,2.150714,2.165357,2.103929,2.132857
07-06-2006,2.146429,2.157143,2.083929,2.091429
08-06-2006,2.087143,2.176071,2.041071,2.17
09-06-2006,2.185,2.198571,2.110714,2.115714
12-06-2006,2.121429,2.133214,2.034286,2.035714
13-06-2006,2.0575,2.110714,2.048571,2.083214
14-06-2006,2.081429,2.099286,2.024643,2.0575
15-06-2006,2.046429,2.133571,2.026786,2.120714
16-06-2006,2.105714,2.113929,2.054286,2.055714
19-06-2006,2.065357,2.077857,2.035714,2.042857
20-06-2006,2.0575,2.083929,2.046071,2.0525
21-06-2006,2.062143,2.096786,2.046429,2.066429
22-06-2006,2.078571,2.133929,2.073929,2.127857
23-06-2006,2.132857,2.148929,2.0975,2.101071
26-06-2006,2.113214,2.114286,2.084643,2.106786
27-06-2006,2.110357,2.115,2.05,2.051071
28-06-2006,2.046071,2.046429,1.978929,2.000714
29-06-2006,2.027143,2.110357,2.013929,2.106071
30-06-2006,2.056786,2.0625,2.017857,2.045357
03-07-2006,2.054286,2.077857,2.047857,2.069643
05-07-2006,2.041071,2.057143,2.02,2.035714
06-07-2006,2.038929,2.05,1.986071,1.991786
07-07-2006,1.981429,2.019643,1.9525,1.978571
10-07-2006,1.989286,2.0175,1.946429,1.964286
11-07-2006,1.968214,1.999643,1.9475,1.9875
12-07-2006,1.970357,1.972857,1.89,1.891429
13-07-2006,1.858214,1.932857,1.836071,1.866071
14-07-2006,1.875,1.888929,1.791429,1.809643
17-07-2006,1.8475,1.896786,1.844643,1.870357
18-07-2006,1.898571,1.923214,1.851786,1.889286
19-07-2006,1.891429,1.967143,1.87,1.932143
20-07-2006,2.177143,2.199643,2.132857,2.160714
21-07-2006,2.136429,2.183929,2.13,2.168571
24-07-2006,2.187857,2.217857,2.158214,2.193571
25-07-2006,2.206429,2.2175,2.170714,2.211786
26-07-2006,2.214286,2.308571,2.202857,2.281071
27-07-2006,2.303571,2.322143,2.245,2.264286
28-07-2006,2.283571,2.345714,2.267857,2.3425
31-07-2006,2.386786,2.451071,2.367143,2.427143
01-08-2006,2.400714,2.426071,2.355,2.399286
02-08-2006,2.416071,2.452857,2.411071,2.434286
03-08-2006,2.425357,2.5,2.421786,2.485357
04-08-2006,2.394643,2.450357,2.32,2.439286
07-08-2006,2.418571,2.485714,2.368214,2.400357
08-08-2006,2.396071,2.396786,2.303929,2.313571
09-08-2006,2.336786,2.342857,2.264286,2.271071
10-08-2006,2.258929,2.314643,2.239286,2.288214
11-08-2006,2.258214,2.290357,2.235,2.273214
14-08-2006,2.2875,2.329286,2.271429,2.283571
15-08-2006,2.333571,2.375,2.314286,2.373214
16-08-2006,2.396429,2.431071,2.368929,2.427857
17-08-2006,2.428571,2.452143,2.399286,2.413929
18-08-2006,2.418214,2.442857,2.402143,2.425357
21-08-2006,2.403571,2.403929,2.3625,2.377143
22-08-2006,2.381429,2.44,2.375,2.415
23-08-2006,2.428571,2.451786,2.390714,2.403929
24-08-2006,2.424643,2.435357,2.366786,2.421786
25-08-2006,2.405,2.466071,2.403929,2.455357
28-08-2006,2.446429,2.450357,2.381429,2.392143
29-08-2006,2.3925,2.402143,2.325714,2.374286
30-08-2006,2.405,2.422143,2.381429,2.391429
31-08-2006,2.402857,2.439286,2.380714,2.423214
01-09-2006,2.445714,2.451786,2.422143,2.442143
05-09-2006,2.463214,2.553571,2.448214,2.552857
06-09-2006,2.538571,2.560357,2.489286,2.501071
07-09-2006,2.521429,2.624286,2.508929,2.6
08-09-2006,2.620357,2.6275,2.568214,2.59
11-09-2006,2.586786,2.633214,2.550714,2.589286
12-09-2006,2.600357,2.623214,2.551786,2.593929
13-09-2006,2.601786,2.654286,2.582143,2.65
14-09-2006,2.632857,2.666786,2.623571,2.648929
15-09-2006,2.664286,2.677857,2.6175,2.646429
18-09-2006,2.635714,2.673571,2.617857,2.638929
19-09-2006,2.646429,2.655714,2.6,2.634643
20-09-2006,2.656429,2.702857,2.650714,2.687857
21-09-2006,2.6875,2.716429,2.643571,2.666071
22-09-2006,2.653571,2.655,2.592143,2.607143
25-09-2006,2.636071,2.709286,2.632857,2.705357
26-09-2006,2.720714,2.777857,2.717857,2.771786
27-09-2006,2.756071,2.766786,2.707857,2.728929
28-09-2006,2.750714,2.767143,2.7125,2.750357
29-09-2006,2.753929,2.768571,2.738571,2.749286
02-10-2006,2.682143,2.709643,2.653571,2.673571
03-10-2006,2.658929,2.676786,2.613929,2.645714
04-10-2006,2.646429,2.695,2.612857,2.692143
05-10-2006,2.661786,2.72,2.6475,2.6725
06-10-2006,2.657857,2.68,2.636071,2.650714
09-10-2006,2.635714,2.681429,2.626071,2.665357
10-10-2006,2.662143,2.663571,2.61,2.636071
11-10-2006,2.622143,2.642143,2.592857,2.615357
12-10-2006,2.628929,2.6925,2.628571,2.687857
13-10-2006,2.701071,2.745714,2.669286,2.679286
16-10-2006,2.685357,2.71,2.671071,2.692857
17-10-2006,2.68,2.688214,2.644286,2.653214
18-10-2006,2.669643,2.691786,2.639643,2.661786
19-10-2006,2.830714,2.855357,2.791429,2.821071
20-10-2006,2.820357,2.856786,2.809643,2.855357
23-10-2006,2.856786,2.925,2.848214,2.909286
24-10-2006,2.900357,2.917143,2.864286,2.894643
25-10-2006,2.905357,2.928571,2.893214,2.917143
26-10-2006,2.925,2.95,2.8975,2.935357
27-10-2006,2.919643,2.944643,2.8575,2.871786
30-10-2006,2.856786,2.889286,2.839286,2.872143
31-10-2006,2.908929,2.917143,2.865357,2.895714
01-11-2006,2.896429,2.906429,2.798571,2.827143
02-11-2006,2.818571,2.832857,2.803571,2.820714
03-11-2006,2.834286,2.840357,2.778214,2.796071
06-11-2006,2.819643,2.859286,2.801071,2.846786
07-11-2006,2.873214,2.892857,2.861786,2.875357
08-11-2006,2.857857,2.953214,2.853214,2.944643
09-11-2006,2.960714,3.024643,2.932857,2.976429
10-11-2006,2.983929,2.985714,2.946429,2.968571
13-11-2006,2.972143,3.016071,2.951429,3.0125
14-11-2006,3.028571,3.035714,2.996429,3.035714
15-11-2006,3.0375,3.067857,3,3.001786
16-11-2006,3.031071,3.082143,3.022143,3.0575
17-11-2006,3.040714,3.069286,3.035714,3.066071
20-11-2006,3.05,3.107143,3.042857,3.088214
21-11-2006,3.122143,3.164286,3.111071,3.164286
22-11-2006,3.178214,3.241071,3.1375,3.225357
24-11-2006,3.1975,3.324286,3.196429,3.2725
27-11-2006,3.303929,3.327143,3.196429,3.197857
28-11-2006,3.227143,3.284643,3.211071,3.278929
29-11-2006,3.321429,3.326786,3.223214,3.278571
30-11-2006,3.293214,3.31,3.252143,3.273571
01-12-2006,3.278571,3.2975,3.217857,3.261429
04-12-2006,3.281429,3.2875,3.232143,3.254286
05-12-2006,3.273214,3.2975,3.245357,3.259643
06-12-2006,3.237143,3.263929,3.2025,3.208214
07-12-2006,3.215357,3.232143,3.103571,3.108571
08-12-2006,3.115357,3.1925,3.107143,3.152143
11-12-2006,3.175,3.189286,3.144643,3.169643
12-12-2006,3.164643,3.172857,3.054643,3.076429
13-12-2006,3.141071,3.181071,3.1125,3.180357
14-12-2006,3.180357,3.214286,3.152143,3.1625
15-12-2006,3.179286,3.186429,3.118929,3.132857
18-12-2006,3.129643,3.142857,3.021071,3.0525
19-12-2006,3.026071,3.095714,2.986429,3.0825
20-12-2006,3.088214,3.095357,3.026429,3.027143
21-12-2006,3.025,3.052857,2.935714,2.960714
22-12-2006,2.980714,3.001429,2.914286,2.935714
26-12-2006,2.933929,2.948929,2.888929,2.911071
27-12-2006,2.791071,2.928571,2.741786,2.911429
28-12-2006,2.865,2.901786,2.844643,2.888214
29-12-2006,2.998214,3.05,2.977143,3.03
03-01-2007,3.081786,3.092143,2.925,2.992857
04-01-2007,3.001786,3.069643,2.993571,3.059286
05-01-2007,3.063214,3.078571,3.014286,3.0375
08-01-2007,3.07,3.090357,3.045714,3.0525
09-01-2007,3.0875,3.320714,3.041071,3.306071
10-01-2007,3.383929,3.492857,3.3375,3.464286
11-01-2007,3.426429,3.456429,3.396429,3.421429
12-01-2007,3.378214,3.395,3.329643,3.379286
16-01-2007,3.417143,3.473214,3.408929,3.467857
17-01-2007,3.484286,3.485714,3.386429,3.391071
18-01-2007,3.289286,3.289643,3.180357,3.181071
19-01-2007,3.165357,3.201786,3.147143,3.160714
22-01-2007,3.183571,3.184286,3.058929,3.099643
23-01-2007,3.061786,3.125357,3.053929,3.060714
24-01-2007,3.095714,3.1125,3.074286,3.096429
25-01-2007,3.111071,3.160714,3.0725,3.080357
26-01-2007,3.111071,3.120357,3.035357,3.049286
29-01-2007,3.082143,3.094643,3.054643,3.069286
30-01-2007,3.086786,3.088929,3.044643,3.055357
31-01-2007,3.030714,3.071429,3.0125,3.061786
01-02-2007,3.079643,3.081071,3.026429,3.026429
02-02-2007,3.004286,3.044643,2.989286,3.026786
05-02-2007,3.010714,3.043929,2.997857,2.997857
06-02-2007,3.016071,3.016786,2.959286,3.005357
07-02-2007,3.017143,3.085,2.983929,3.076786
08-02-2007,3.051071,3.089643,3.050357,3.077857
09-02-2007,3.067143,3.078571,2.971786,2.973929
12-02-2007,3.015357,3.042143,2.986786,3.031429
13-02-2007,3.041429,3.046071,3.010714,3.025
14-02-2007,3.0225,3.058571,3.020357,3.046429
15-02-2007,3.051429,3.057857,3.027857,3.043214
16-02-2007,3.044643,3.050357,3.023571,3.029643
20-02-2007,3.023214,3.077143,3.005714,3.067857
21-02-2007,3.070714,3.196071,3.07,3.185714
22-02-2007,3.242857,3.243214,3.161786,3.196786
23-02-2007,3.184286,3.226429,3.173214,3.181071
26-02-2007,3.208571,3.214286,3.128929,3.161071
27-02-2007,3.082143,3.11,2.978929,2.9975
28-02-2007,2.964286,3.057143,2.964286,3.021786
01-03-2007,3.001071,3.153929,2.991071,3.109286
02-03-2007,3.098929,3.126429,3.043214,3.050357
05-03-2007,3.0675,3.166071,3.062857,3.082857
06-03-2007,3.135714,3.153929,3.121429,3.149643
07-03-2007,3.144643,3.1775,3.123214,3.132857
08-03-2007,3.163929,3.168571,3.123571,3.142857
09-03-2007,3.171429,3.173214,3.121429,3.141786
12-03-2007,3.145357,3.213929,3.1425,3.209643
13-03-2007,3.193214,3.235714,3.157143,3.157143
14-03-2007,3.164286,3.214286,3.14,3.214286
15-03-2007,3.212857,3.227143,3.189643,3.198929
16-03-2007,3.197857,3.213929,3.19,3.199643
19-03-2007,3.222857,3.269643,3.199643,3.254643
20-03-2007,3.2625,3.28,3.252143,3.267143
21-03-2007,3.285357,3.357143,3.273214,3.3525
22-03-2007,3.3475,3.37,3.321429,3.355714
23-03-2007,3.333929,3.359643,3.332143,3.34
26-03-2007,3.356786,3.425,3.332143,3.423214
27-03-2007,3.418214,3.458214,3.392857,3.409286
28-03-2007,3.388571,3.407143,3.326786,3.33
29-03-2007,3.363929,3.363929,3.293929,3.348214
30-03-2007,3.367143,3.381429,3.3125,3.318214
02-04-2007,3.362143,3.366071,3.322143,3.344643
03-04-2007,3.362143,3.401071,3.348571,3.375
04-04-2007,3.390714,3.397857,3.361786,3.366786
05-04-2007,3.361429,3.381429,3.34,3.381429
09-04-2007,3.400357,3.403571,3.322857,3.344643
10-04-2007,3.345357,3.366429,3.336071,3.366071
11-04-2007,3.353571,3.355357,3.2975,3.306786
12-04-2007,3.287143,3.296786,3.24,3.2925
13-04-2007,3.246429,3.264286,3.216429,3.222857
16-04-2007,3.234643,3.267857,3.223214,3.265357
17-04-2007,3.285714,3.296429,3.203571,3.226786
18-04-2007,3.22,3.244643,3.2,3.228571
19-04-2007,3.221071,3.258929,3.208214,3.223929
20-04-2007,3.246071,3.256429,3.233929,3.248929
23-04-2007,3.271071,3.35,3.265,3.339643
24-04-2007,3.355714,3.4425,3.260714,3.33
25-04-2007,3.365357,3.407143,3.35,3.405357
26-04-2007,3.627857,3.660714,3.510714,3.53
27-04-2007,3.506429,3.569643,3.488929,3.568571
30-04-2007,3.574643,3.607143,3.559643,3.564286
01-05-2007,3.556786,3.583929,3.519643,3.5525
02-05-2007,3.558929,3.590714,3.5525,3.585357
03-05-2007,3.5975,3.623214,3.571786,3.585714
04-05-2007,3.6,3.628571,3.589286,3.600357
07-05-2007,3.61,3.726786,3.6075,3.711429
08-05-2007,3.695357,3.755357,3.693571,3.752143
09-05-2007,3.746786,3.82,3.746071,3.817143
10-05-2007,3.808214,3.887143,3.782857,3.833571
11-05-2007,3.847857,3.8975,3.813571,3.883571
14-05-2007,3.915,3.928571,3.866071,3.905714
15-05-2007,3.913214,3.935714,3.802857,3.84
16-05-2007,3.876071,3.886786,3.693571,3.833571
17-05-2007,3.826786,3.923929,3.826786,3.908571
18-05-2007,3.936786,3.951429,3.920357,3.929286
21-05-2007,3.939643,4.016071,3.930357,3.999286
22-05-2007,4.0175,4.0625,4.000357,4.055
23-05-2007,4.072143,4.107143,4.021071,4.031786
24-05-2007,4.028929,4.087857,3.941786,3.953214
25-05-2007,4,4.063571,3.982143,4.057857
29-05-2007,4.0875,4.102143,4.024643,4.083929
30-05-2007,4.082143,4.245714,4.054643,4.241786
31-05-2007,4.288214,4.363214,4.269286,4.328214
01-06-2007,4.325,4.328214,4.224643,4.228571
04-06-2007,4.236786,4.3475,4.210714,4.333214
05-06-2007,4.336071,4.381786,4.303571,4.381071
06-06-2007,4.367857,4.430357,4.355357,4.415714
07-06-2007,4.463929,4.5575,4.399643,4.431071
08-06-2007,4.493571,4.493929,4.3675,4.446071
11-06-2007,4.5,4.505357,4.269286,4.2925
12-06-2007,4.2625,4.346786,4.225357,4.299286
13-06-2007,4.326786,4.328214,4.121429,4.196429
14-06-2007,4.185714,4.266071,4.157857,4.241071
15-06-2007,4.307857,4.309643,4.280714,4.303571
18-06-2007,4.402857,4.470714,4.376429,4.4675
19-06-2007,4.453214,4.464643,4.389643,4.416429
20-06-2007,4.423929,4.452143,4.339286,4.341071
21-06-2007,4.346429,4.438929,4.311429,4.425
22-06-2007,4.423214,4.444643,4.370714,4.392857
25-06-2007,4.435357,4.4675,4.323571,4.369286
26-06-2007,4.427857,4.428571,4.24,4.273214
27-06-2007,4.3075,4.358571,4.259286,4.353214
28-06-2007,4.37,4.374643,4.285714,4.305714
29-06-2007,4.356071,4.428571,4.324643,4.358571
02-07-2007,4.323214,4.360357,4.260714,4.330714
03-07-2007,4.357143,4.55,4.339286,4.541786
05-07-2007,4.6,4.748929,4.596071,4.741071
06-07-2007,4.754643,4.762143,4.657143,4.725
09-07-2007,4.727857,4.746429,4.613571,4.654643
10-07-2007,4.602857,4.803571,4.600357,4.726786
11-07-2007,4.716786,4.775,4.689643,4.728214
12-07-2007,4.780357,4.794286,4.728214,4.788214
13-07-2007,4.8225,4.923214,4.804286,4.918929
16-07-2007,4.9425,4.999286,4.910714,4.932143
17-07-2007,4.939286,4.985714,4.910714,4.961071
18-07-2007,4.935357,4.944286,4.858571,4.932857
19-07-2007,5.010714,5.028929,4.9875,5
20-07-2007,5.058929,5.149286,5,5.133929
23-07-2007,5.118214,5.186429,5.033214,5.132143
24-07-2007,4.96,5.035714,4.791071,4.8175
25-07-2007,4.905357,4.941429,4.821429,4.902143
26-07-2007,5.211071,5.303571,4.891429,5.214286
27-07-2007,5.221071,5.318571,5.135,5.1375
30-07-2007,5.154643,5.194643,4.984643,5.051071
31-07-2007,5.106071,5.124286,4.697143,4.705714
01-08-2007,4.772857,4.835,4.563214,4.821429
02-08-2007,4.880357,4.891429,4.791071,4.874643
03-08-2007,4.830714,4.855357,4.696429,4.708929
06-08-2007,4.746429,4.831071,4.582143,4.830357
07-08-2007,4.819286,4.901429,4.736786,4.8225
08-08-2007,4.884286,4.887857,4.714286,4.786071
09-08-2007,4.6825,4.75,4.4675,4.513929
10-08-2007,4.397143,4.5625,4.296429,4.464286
13-08-2007,4.582857,4.619643,4.517857,4.563929
14-08-2007,4.581786,4.582143,4.418214,4.429643
15-08-2007,4.383571,4.459286,4.273214,4.282143
16-08-2007,4.178929,4.232143,3.986429,4.180357
17-08-2007,4.3575,4.410714,4.279286,4.359286
20-08-2007,4.427143,4.446429,4.303571,4.365
21-08-2007,4.364643,4.605714,4.321429,4.556071
22-08-2007,4.686429,4.741071,4.654643,4.7325
23-08-2007,4.753214,4.762143,4.634286,4.681071
24-08-2007,4.661786,4.834643,4.636071,4.832143
27-08-2007,4.763929,4.809286,4.717857,4.723214
28-08-2007,4.678214,4.728929,4.5225,4.529286
29-08-2007,4.638571,4.792143,4.626429,4.788571
30-08-2007,4.738214,4.9375,4.725,4.866071
31-08-2007,4.981786,4.9875,4.9075,4.945714
04-09-2007,4.997857,5.204643,4.994286,5.148571
05-09-2007,5.1775,5.208571,4.860714,4.884286
06-09-2007,4.841429,4.913214,4.739643,4.821786
07-09-2007,4.714643,4.725,4.642857,4.706071
10-09-2007,4.8925,4.93,4.783929,4.8825
11-09-2007,4.925,4.939286,4.776786,4.838929
12-09-2007,4.856786,4.978571,4.848214,4.8875
13-09-2007,4.958214,4.964286,4.880357,4.9
14-09-2007,4.8775,4.963571,4.864286,4.9575
17-09-2007,4.963929,5.021071,4.914286,4.943214
18-09-2007,4.966429,5.101786,4.9225,5.032857
19-09-2007,5.107857,5.112857,4.978571,5.0275
20-09-2007,5.005357,5.063929,4.975714,5.011071
21-09-2007,5.040714,5.166071,5.011071,5.148214
24-09-2007,5.240357,5.351786,5.2375,5.295714
25-09-2007,5.244286,5.472143,5.243571,5.470714
26-09-2007,5.516786,5.535714,5.401786,5.456071
27-09-2007,5.491786,5.518571,5.44,5.517857
28-09-2007,5.48,5.521429,5.455357,5.481071
01-10-2007,5.5225,5.621786,5.461786,5.583571
02-10-2007,5.591071,5.663929,5.5675,5.658929
03-10-2007,5.635,5.685,5.6075,5.64
04-10-2007,5.642857,5.645714,5.482143,5.58
05-10-2007,5.656071,5.770714,5.632143,5.766071
08-10-2007,5.838929,5.996786,5.820357,5.996786
09-10-2007,6.078571,6.111071,5.952857,5.995
10-10-2007,5.983929,5.995714,5.914286,5.956786
11-10-2007,6.053214,6.138571,5.471786,5.793929
12-10-2007,5.821786,5.974286,5.778571,5.973214
15-10-2007,5.999286,6.056071,5.839286,5.963571
16-10-2007,5.912143,6.077857,5.898214,6.056429
17-10-2007,6.1675,6.18,6.042143,6.169643
18-10-2007,6.125,6.221071,6.108929,6.196429
19-10-2007,6.222857,6.236786,6.071429,6.086429
22-10-2007,6.083929,6.246429,6.07,6.227143
23-10-2007,6.734286,6.735714,6.527143,6.648571
24-10-2007,6.636071,6.686071,6.401429,6.640357
25-10-2007,6.6025,6.639286,6.487857,6.527857
26-10-2007,6.6175,6.620357,6.531429,6.596429
